title,pubDate,guid,link,description
ရိုင်ယန် ဂေါ့စလင်း၊ အဝတ်ဗလာနီးပါး ဂျွန် စီးနား၊ ဇာတ်ပို့ခွေးကလေးနဲ့  ၂၀၂၄ အော်စကာဆုပေးပွဲ,"Mon, 11 Mar 2024 15:24:07 GMT",https://www.bbc.com/burmese/articles/cpr07e43v0eo#1,https://www.bbc.com/burmese/articles/cpr07e43v0eo,အခုနှစ်အော်စကာဆုပေးပွဲကတော့ ကိုယ် တီးနီးပါး အဝတ်ဗလာနဲ့ ဆုကြေညာလွှာဖတ်သူအပါအဝင် မျက်ရည်တွေ၊ ခမ်းနားမှုတွေနဲ့ ၃ နာရီကြာအောင် ကျင်းပခဲ့ပါတယ်။ ဟောလိဝုဒ် ငွေကြယ်ပွင့်တွေရဲ့ အော်စကာညက အကောင်းဆုံးအခိုက်အတန့်တွေထဲက အချို့ကို စုစည်းဖော်ပြလိုက်ပါတယ်။ ဆက်လက်ဖတ်ရှုပါ။
ကချင်တိုက်ပွဲ - တရုတ်နယ်စပ်အနီး လိုင်ဇာချောင်းဘေးကို ပြေးနေကြရတဲ့စစ်ရှောင်တွေ,"Sun, 10 Mar 2024 11:13:41 GMT",https://www.bbc.com/burmese/articles/c03r1e519jro#1,https://www.bbc.com/burmese/articles/c03r1e519jro,တိုက်ပွဲစဖြစ်တဲ့ မတ်လ ၇ ရက်မနက်ပိုင်းမှာတင် လိုင်ဇာမြို့ထဲလက်နက်ကြီးကျရောက်ပြီး သားအမိနှစ်ဦးနဲ့ လူငယ်အမျိုးသားတစ်ဦး သေဆုံးခဲ့သလို မတ်လ ၈ ရက်နေ့မှာတော့ လူနေရပ်ကွက်တွေပေါ်ကျရောက်ပြီး အိမ်အချို့ထိခိုက်ပျက်စီးခဲ့ကြောင်း ဒေသခံတွေက ပြောပါတယ်။
ယူကရိန်းစစ်ပွဲ - ရုရှားအတွက် တိုက်ပေးနေရတဲ့ လှည့်ဖျားခံ အိန္ဒိယလူရွယ်တွေ,"Sat, 09 Mar 2024 15:31:50 GMT",https://www.bbc.com/burmese/articles/cljl4zpe6e4o#1,https://www.bbc.com/burmese/articles/cljl4zpe6e4o,လိမ်ညာခေါ်ဆောင်သူတွေက  အသက် ၂၂ နှစ်နဲ့ ၃၁ နှစ်အရွယ် အိန္ဒိယလူရွယ်တွေကို '' ရုရှားစစ်တပ်မှာ စစ်တပ်ထဲအကူသမား'' အနေနဲ့ ခေါ် ခဲ့တာလို့သိရပါတယ်။ မိသားစုဝင်တွေရဲ့ အဆိုအရတော့ '' လေ့ကျင့်ရေး'' ဆိုတဲ့ အကြောင်းပြချက်ခေါင်းစဥ်နဲ့ စစ်မြေပြင်ကို စေလွှတ်ခဲ့တယ်လို့ပြောပါတယ်။
စစ်မှုထမ်းဥပဒေအတွက် စစ်ကောင်စီဘယ်လို ခြေလှမ်းဆက်နေလဲ,"Thu, 07 Mar 2024 02:44:46 GMT",https://www.bbc.com/burmese/articles/c7235n0yy2ro#3,https://www.bbc.com/burmese/articles/c7235n0yy2ro,'' သင်တန်းဆင်းပြီးသွားပြီးဆိုရင်တော့ တိုက်ခိုက်ရေးတပ်သား ပုံမှန်စစ်သားအဖြစ် ထမ်းဆောင်ရမှာပါ။ အရင်တုန်းကတော့ တပ်သားသစ်တွေကို ရှေ့တန်းစစ်မျက်နှာပြင်ကို မခေါ်ဖို့ နောက်တန်းမှာ လေ့ကျင့်သင်ကြားဖို့ အဲ့လိုမျိုး ညွှန်ကြားချက်တော့ ရှိတယ်။ ဒါပေမယ့် အခု အနေအထားက အရေးပေါ်လိုတာဆိုတော့ ရှေ့တန်းမဟုတ်ရင်တောင် အဓိကျတဲ့စခန်းတွေကို ပို့ဖို့ များတယ်လို့ ‌ပြောလို့ရတယ်'' လို့ စစ်တပ် CDM အရာရှိတစ်ဦးကပြောပါတယ်။
ဟားမတ်စ်ကို အပြီးသတ်ချေမှုန်းမယ့် အစ္စရေးအစီအစဉ် အောင်မြင်သလား,"Tue, 05 Mar 2024 18:00:55 GMT",https://www.bbc.com/burmese/articles/crgdn22ply8o#3,https://www.bbc.com/burmese/articles/crgdn22ply8o,အရပ်သားတွေအပေါ် စစ်ပွဲအကျိုးသက်ရောက်မှုတွေရှိစေခဲ့တဲ့ အစ္စရေးအနေနဲ့ ပြင်းထန်တဲ့ဝေဖန်မှုတွေရင်ဆိုင်နေရ
လေးကြိမ်မြောက် ဟိုင်ဂင်ဆွေးနွေးပွဲ - စစ်ကောင်စီနဲ့ ရက္ခိုင့်တပ်တော်ကြား အပစ်ရပ်သလား,"Mon, 04 Mar 2024 14:15:24 GMT",https://www.bbc.com/burmese/articles/c2q766296d3o#3,https://www.bbc.com/burmese/articles/c2q766296d3o,တိုက်ပွဲပြင်းထန်နေတဲ့ရခိုင်ပြည်နယ်အတွင်း စစ်တပ်နဲ့ ရက္ခိုင့်တပ်တော်(အေအေ) တို့ကြား အပစ်ရပ်တာမရှိဘူးလို့  AA ဒုစစ်ဦးစီးချုပ်ကငြင်းဆိုလိုက်ပါတယ်။ စစ်တပ်နဲ့နီးစပ်သူတွေကလည်း MNDAA သိမ်းပိုက်ထားတဲ့ ကိုးကန့်ကို အထူးဒေသ ၁ အဖြစ်လက်ခံပေမဲ့  MNDAA ကိုးကန့်တပ်ကို ဒေသအစိုးရအဖြစ်လက်ခံတာမရှိဘူးလို့ တုံ့ပြန်ပါတယ်။
တောင်ကိုရီးယားအမျိုးသမီးတွေ ကလေးမယူကြဖို့ ဆုံးဖြတ်လာကြတဲ့နောက်ကွယ် အကြောင်းရင်းတွေက ဘာတွေလဲ,"Mon, 04 Mar 2024 16:31:00 GMT",https://www.bbc.com/burmese/articles/cqvxdjpwwj1o#3,https://www.bbc.com/burmese/articles/cqvxdjpwwj1o,ကမ္ဘာ့ပေါ်မှာ ကလေးမွေးနှုန်း အနိမ့်ဆုံးဖြစ်လာတဲ့တောင်ကိုရီးယားနိုင်ငံမှာ ဖွံ့ဖြိုးတိုးတက်နေပေမဲ့ အမျိုးသမီးတွေဟာ ကလေးယူကြဖို့ တွန့်ဆုတ်လာနေကြပါတယ်။ ဒီနောက်ကွယ်မှာ ဘယ်လိုအကြောင်းအရာတွေရှိနေမလဲဆိုတာ ဘီဘီစီက လေ့လာထားပါတယ်။
အမေရိကန်က မြန်မာပြည် စစ်ရေး၊ နိုင်ငံရေး ၊ ဘာသာရေးနဲ့ အမျိုးသမီးရေး စာတမ်းဖတ်ပွဲ,"Sun, 17 Mar 2024 18:36:34 GMT",https://www.bbc.com/burmese/articles/cglkjxk437go#0,https://www.bbc.com/burmese/articles/cglkjxk437go,"မြန်မာပြည်အလယ်ပိုင်းက စစ်ရေးတိုက်ခိုက်မှု၊ မြန်မာတော်လှန်ရေး ပြည်တွင်းစစ်နဲ့ အာဆီယံ  အာဏာရှင် စနစ်၊ ခေတ်ပြိုင် မြန်မာပြည်က သံဝေဂကို ပျိုးထောင်ခြင်း ဘရာစီယာက စစ်တပ်ထက် ကျွန်မကို ပိုကာကွယ်ပေးတယ် စာတမ်းတွေ ဖတ်ကြားကြ
"
မတ် ၁၇ ရက် နိုင်ငံတဝန်း ထူးခြားသတင်းများအနှစ်ချုပ်,"Sun, 17 Mar 2024 09:48:22 GMT",https://www.bbc.com/burmese/articles/cjj56z2e27zo#0,https://www.bbc.com/burmese/articles/cjj56z2e27zo,ကိုးကန့်တပ် MNDAA ထိန်းချုပ်ထားတဲ့ လောက်ကိုင်မြို့က အလယ်တန်း ခေါ် ဗမာတန်းမှာရှိတဲ့ အဆောက်အအုံတွေကို ဒီကနေ့ မတ်လ ၁၇ ရက် မနက်မှာပဲ MNDAA က ဖြိုဖျက်နေတယ်လို့ ဒေသခံတွေဆီက သိရသလို လူမှုကွန်ရက်စာမျက်နှာတွေမှာ ပျံ့နှံ့နေတဲ့ ရုပ်သံတွေအရလည်း ဘူဒိုဇာနဲ့ ဖြိုဖျက်နေတာကို တွေ့ရပါတယ်။
"""ကျွန်မရဲ့အမေက မြောက်ကိုရီးယားမှာ နာမည်အကြီးဆုံး အဆိုတော်ပါ""","Sun, 17 Mar 2024 07:03:17 GMT",https://www.bbc.com/burmese/articles/c9x6wldjxz3o#0,https://www.bbc.com/burmese/articles/c9x6wldjxz3o,"""တောင်နဲ့ မြောက် ကိုရီးယား နှစ်နိုင်ငံအကြား ဆက်ဆံရေးက အချိန်မရွေး ပြောင်းလဲနိုင်ပါတယ်။ အရေးကြီးဆုံးအချက်က ကျွန်မတို့ မျှော်လင့်ချက် ဆက်ထားကြဖို့ပါပဲ"""
ရွှေကုက္ကိုက ကျားဖြန့်လုပ်သား- အွန်လိုင်းနဲ့ ငွေ ဘယ်လိုလိမ်ခဲ့လဲ,"Tue, 12 Mar 2024 11:51:41 GMT",https://www.bbc.com/burmese/articles/c87n2368v3jo#1,https://www.bbc.com/burmese/articles/c87n2368v3jo,"လွတ်မြောက်နယ်မြေကိုစွန့်ခွာဖို့ လမ်းကြောင်းတွေရှာဖွေရင်း ရွှေကုက္ကိုမှာ အလုပ်လုပ်နေတဲ့  သူ့လိုစစ်တပ်စီဒီအမ် သူငယ်ချင်းတစ်ဦးနဲ့ ဆက်သွယ်မိခဲ့ပါတယ်။ သူငယ်ချင်းက ကျားဖြန့်လိုခေါ်တဲ့ အွန်လိုင်းကနေ လူတွေဆီက ငွေကြေးလိမ်လည်တဲ့အလုပ်ကို လုပ်နေတယ်လို့ ပြောပါတယ်။
ဒီအလုပ်က မကောင်းတဲ့အလုပ်မှန်းသိပေမဲ့ သေမထူး နေမထူးအခြေအနေကြောင့် CDM တပ်ကြပ်  ကိုမိုးညို အဲဒီကိုသွားဖို့ ဆုံးဖြတ်လိုက်ပါတယ်။
"
အာဏာသိမ်း ၃ နှစ်အတွင်း တစ်ကျပ်သား ၄၁ သိန်းကျော်နဲ့ စံချိန်တင်ရွှေစျေး,"Mon, 18 Mar 2024 13:31:41 GMT",https://www.bbc.com/burmese/articles/c6pen9p9vrvo#0,https://www.bbc.com/burmese/articles/c6pen9p9vrvo,“ဆိုင်တွေမှာ သတ်မှတ်ဈေးနှုန်းနဲ့ ရောင်းတယ်၊ ဘယ်ဆိုင်မဆို သွားဝယ်လို့ရတယ်၊ တိုင်တာတောတာရှိရင် စစ်ဆေးအရေးယူမယ်”လို့ ရန်ကုန်ရွှေလုပ်ငန်းရှင်များအသင်း ဥက္ကဋ္ဌဖြစ်တဲ့ ဦးမျိုးမြင့် ကပြောပါတယ်။
TikTok ကိုပိတ်ဖို့ အမေရိကန်လုပ်ဆောင်မှု တရုတ် ရှုတ်ချ,"Mon, 18 Mar 2024 12:24:03 GMT",https://www.bbc.com/burmese/articles/cxxz797l94do#0,https://www.bbc.com/burmese/articles/cxxz797l94do,အမေရိကန်ပြည်ထောင်စုမှာ TikTok အသုံးပြုတာကို ပိတ်ပင်နိုင်ဖို့အတွက် အမေရိကန်လွှတ်တော်မှာ ဥပဒေကြမ်းဆွေးနွေးနေတာဟာ တရားလက်လွတ်လုပ်ရပ်လို့ တရုတ်က ဝေဖန်လိုက်ပြီး ဒါဟာ ခြိမ်းခြောက်အကျပ်ကိုင်တဲ့ ဓားပြဆန်ဆန်နည်းသုံးတာလို့ လည်း စွပ်စွဲပြောဆိုလိုက်ပါတယ်။
ဒေါ်အောင်ဆန်းစုကြည်ရဲ့  အမွေဆိုင်အိမ်လေလံအမှု သိသင့်တဲ့ ၃ ချက်,"Tue, 19 Mar 2024 16:08:07 GMT",https://www.bbc.com/burmese/articles/cn3mvlvk80yo#0,https://www.bbc.com/burmese/articles/cn3mvlvk80yo,‘’ဒေါ်အောင်ဆန်းစုကြည်ရဲ့ ရပိုင်ခွင့် တဝက်တန်ဖိုးကိုထုတ်နုတ်ပြီး ကျန်တဲ့ တဝက်ရဲ့ တန်ဖိုးကို ဦးအောင်ဆန်းဦးကို ပေးချေလိုက်ရင်လည်း ပြန်လည်ပိုင်ဆိုင်နိုင်တဲ့ အခွင့်အရေးရှိပါတယ်’’ လို့ တရားလွှတ်တော်ရှေ့နေတစ်ဦးက ရှင်းပြပါတယ်။
အေရွန် တေလာ ဂျွန်ဆင် - ဂျိမ်းစ်ဘွန်းမင်းသားသစ် ဖြစ်လာမလား ခန့်မှန်း ,"Tue, 19 Mar 2024 16:43:35 GMT",https://www.bbc.com/burmese/articles/c03r7w065yjo#0,https://www.bbc.com/burmese/articles/c03r7w065yjo,ဗြိတိသျှမင်းသား အေရွန် တေလာဂျွန်ဆင် ဂျိမ်းစ်ဘွန်းမင်းသားသစ် နေရာကို လက်ခံလိုက်ပြီဆိုတဲ့ သတင်းတွေ ထွက်လာပြီးနောက် ဂျိမ်းစ်ဘွန်းအသစ် ဘယ်သူဖြစ်လာမလဲ မှန်းဆချက်တွေ ပေါ်ထွက်လာပြန်ပါတယ်။
စစ်ဘေးဒဏ်အပြင် ရာသီဥတုဒဏ်ပါ ခံနေရတဲ့ စစ်ကိုင်းက စစ်ဘေးရှောင်တွေဘဝ,"Tue, 19 Mar 2024 11:55:26 GMT",https://www.bbc.com/burmese/articles/cpd3114en1zo#0,https://www.bbc.com/burmese/articles/cpd3114en1zo,“ပြင်းထန်အဆုတ်ရောင်ရောဂါအတွက်ဆေးတွေလိုတယ်၊ အဲဒါကလည်း မနှစ်ကထက် နှစ်ဆလောက်ဖြစ်လာတယ်။ သားဖွားချိန်မှာ သုံးတဲ့ ‌ဆေးလည်း ကုန်နေတယ်။ အောက်ဆီဂျင်လည်း ကုန်တော့မယ်။ အောက်ဆီဂျင် မရှိတော့ရင် အဆုတ်ရောင်ရောဂါဖြစ်လို့ လာတဲ့လူနာတွေက အောက်ဆီဂျင်အရမ်းကျနေတာဆို တန်းပြီးတပ်ပေးရတာ၊ မပေးနိုင်ရင် အသက်အန္တရာယ်ရှိနိုင်တယ်”လို့  တာဝန်ခံဆရာဝန်က ပြောပြပါတယ်။
ထောင်ချောက်ထဲ သက်ဆင်းမိတဲ့ အိမ်အကူတွေ,"Tue, 19 Mar 2024 09:24:49 GMT",https://www.bbc.com/burmese/articles/cw0z9p4kllwo#0,https://www.bbc.com/burmese/articles/cw0z9p4kllwo,လူကုန်ကူးခံရတဲ့ မာလာဝီ အမျိုးသမီး ၅၀ ကျော်ကို ဝှပ်စ်အက်ပ် ဂဂုက တစ်ဆင့် ကယ်ထုတ်ခဲ့တဲ့ အကြောင်း ဘီဘီစီ အာဖရိက အိုင်း ဌာနက စုံစမ်းရေးသားထားပါတယ်။
မြောက်ကိုရီးယားက  လမ်းညွှန်မှု အထူးပုဂ္ဂိုလ်၊ ကင်ဂျူအေး,"Sat, 16 Mar 2024 15:35:54 GMT",https://www.bbc.com/burmese/articles/ckmvdx71p38o#1,https://www.bbc.com/burmese/articles/ckmvdx71p38o,"ကင်ဂျူအေးဟာ အသက် ၁၂ နှစ်လောက် ရှိပြီလို့ ယူဆရပါတယ်။ အထီးကျန်နေတဲ့ နိုင်ငံက မစ္စကင် ပထမဆုံး လူကြားထဲ ထွက်လာတာက အရင် တနှစ်ခွဲလောက်က ဖြစ်ပါတယ်။
"
ဝရမ်းထုတ်ခံထားရတဲ့ ‘ဝ’ ခေါင်း‌ဆောင် ဝေရှောက်ခန် ရဲ့ငွေတွေကို ဆွစ်ဇာလန်က ထိုင်းကို လွှဲပေးမယ်,"Fri, 15 Mar 2024 02:11:52 GMT",https://www.bbc.com/burmese/articles/c29wx3pr43ko#1,https://www.bbc.com/burmese/articles/c29wx3pr43ko,တောင်ပိုင်း 'ဝ'တပ်ရဲ့ တပ်မမှူးလို့ယူဆခံရတဲ့ ဝေရှောက်ခန်ဟာ မူးယစ်ကုန်ကူးမှုနဲ့ ထိုင်းက အလိုရှိတဲ့ ဝရမ်းပြေးဖြစ်ပြီး အမေရိကန်ကလည်း သူ့ကို ဒေါ်လာ ၂ သန်းထုတ်ထားတာ နှစ်ပေါင်း ၂၀ ကျော်ရှိပြီဖြစ်ပါတယ်။
ရုရှား - ရွေးကောက်ပွဲက ပူတင်အတွက် ဘာကြောင့် အရေးကြီးတာလဲ,"Fri, 15 Mar 2024 15:24:13 GMT",https://www.bbc.com/burmese/articles/cjrjeydgnv4o#1,https://www.bbc.com/burmese/articles/cjrjeydgnv4o,၂၀၂၀ ခုနှစ်မှာ ရုရှား ဖွဲ့စည်းပုံအခြေခံဥပဒေကို ပြောင်းလဲခဲ့ပြီး သမ္မတပူတင်ဟာ  ၂၀၃၆ ခုနှစ်အထိ အာဏာဆက်ရှိနေဦးမယ်လို့ ကျယ်ကျယ်ပြန့်ပြန့်ရှုမြင်ထားကြပါတယ်။
စစ်တပ်ရဲ့ စစ်ရေးတတ်နိုင်စွမ်းကို လက်တွေ့ လျှော့ချနိုင်ရေး ဝိုင်းဝန်းလုပ်ဆောင်ဖို့ ပါမောက္ခရှောင်တာနယ် တိုက်တွန်း,"Wed, 13 Mar 2024 07:07:03 GMT",https://www.bbc.com/burmese/articles/cd15nx02z92o#1,https://www.bbc.com/burmese/articles/cd15nx02z92o,ဒေါ်အောင်ဆန်းစုကြည်ရဲ့ စီးပွားရေးဆိုင်ရာ အထူးအကြံပေး ပါမောက္ခရှောင်တာနယ်နဲ့ ဘီဘီစီ သီးသန့်မေးမြန်းခန်း
ဗာဂနာ ရုရှားကြေးစားအဖွဲ့ အာဖရိကမှာဘယ်လိုပြန်လည်ဖွဲ့စည်းခဲ့လဲ,"Tue, 12 Mar 2024 13:43:02 GMT",https://www.bbc.com/burmese/articles/crg55mzgy0yo#1,https://www.bbc.com/burmese/articles/crg55mzgy0yo,ရုရှားဟာ ‌ဗာဂနာကြေးစားအဖွဲ့ကို ထောက်လှမ်းရေးအဖွဲ့အောက်ကို သွင်းလိုက်ပြီး အာဖရိကမှာ တည်ငြိမ်မှုလျော့အောင် အဲဒီအဖွဲ့ကို အသုံးချနေပါတယ်။
ကရင်နယ်ခြားစောင့်တပ် BGF က KNA အဖြစ်အသွင်ပြောင်းတာဘာကြောင့်လဲ,"Sat, 09 Mar 2024 11:27:59 GMT",https://www.bbc.com/burmese/articles/cqe326g53jdo#3,https://www.bbc.com/burmese/articles/cqe326g53jdo,စစ်တပ်ကပေးတဲ့ လစာနဲ့ အကျိုးအမြတ်တွေကိုလည်း မယူတော့သလို လက်မောင်းတံဆိပ်ကို လည်း Karen National Army ဆိုပြီး ပြောင်းလဲလိုက်ပြီလို့ BGF  တပ်နယ် (၂) ဗျူဟာမှုး စောတင်ဝင်းကပြောပါတယ်။
ယူကရိန်းစစ်ပွဲ - ရုရှားအတွက် တိုက်ပေးနေရတဲ့ လှည့်ဖျားခံ အိန္ဒိယလူရွယ်တွေ,"Sat, 09 Mar 2024 15:31:50 GMT",https://www.bbc.com/burmese/articles/cljl4zpe6e4o#3,https://www.bbc.com/burmese/articles/cljl4zpe6e4o,လိမ်ညာခေါ်ဆောင်သူတွေက  အသက် ၂၂ နှစ်နဲ့ ၃၁ နှစ်အရွယ် အိန္ဒိယလူရွယ်တွေကို '' ရုရှားစစ်တပ်မှာ စစ်တပ်ထဲအကူသမား'' အနေနဲ့ ခေါ် ခဲ့တာလို့သိရပါတယ်။ မိသားစုဝင်တွေရဲ့ အဆိုအရတော့ '' လေ့ကျင့်ရေး'' ဆိုတဲ့ အကြောင်းပြချက်ခေါင်းစဥ်နဲ့ စစ်မြေပြင်ကို စေလွှတ်ခဲ့တယ်လို့ပြောပါတယ်။
ဘူရ်ခါဝတ်ရင်း တာလီဘန်ကိုဆန့်ကျင်သီချင်းဆိုတဲ့ ညီအစ်မ,"Fri, 08 Mar 2024 17:01:25 GMT",https://www.bbc.com/burmese/articles/c517v2ly2lwo#3,https://www.bbc.com/burmese/articles/c517v2ly2lwo,"""တာလီဘန်တွေ အာဏာမသိမ်းခင်က ကျွန်မတို့ ကကဗျာတစ်ပုဒ်တောင် မရေးဖူးဘူး။ ဒီလိုဖြစ်လာအောင် တာလီဘန်တွေကပဲလုပ်ခဲ့တာ။"""
ခြံနံပါတ် ၅၄ - အကျော်ကြားဆုံးအမွေဆိုင်အိမ် လေလံဆွဲမယ့်သူမရှိ,"Wed, 20 Mar 2024 11:05:54 GMT",https://www.bbc.com/burmese/articles/crg6224j763o#0,https://www.bbc.com/burmese/articles/crg6224j763o,‘’ဝယ်ယူမယ့်သူမရှိလို့ လေလံရောင်းချခြင်းမအောင်မြင်ကြောင်း ကြေညာပါတယ်ရှင့်’’ လို့ လေလံစီမံခန့်ခွဲတဲ့ (bailiff) ဘိလစ်တရားရုံးအရာရှိ အမျိုးသမီးက ခြံနံပါတ် ၅၄ ရှေ့ကနေ ကြေညာပါတယ်။
အိပ်ချ်အိုင်ဗီကို ဆဲလ်ကနေ ဖြတ်တောက်နိုင်ပြီလို့ သိပ္ပံပညာရှင်တွေဆို ,"Wed, 20 Mar 2024 15:48:32 GMT",https://www.bbc.com/burmese/articles/c517pqeezg5o#0,https://www.bbc.com/burmese/articles/c517pqeezg5o, အခု မျိုးဗီဇ ဖြတ်တောက်တဲ့ နည်းပညာသစ်နဲ့ အိပ်ချ်အိုင်ဗီပိုးကို ဖယ်ရှားနိုင်တယ်လို့ ပညာရှင်တွေက ဆိုပါတယ်။
စစ်မှုထမ်းဆင့်ခေါ်မှု - ငိုကြွေးနေသူတွေ နဲ့ ပျော်နေကြသူတွေ,"Sat, 16 Mar 2024 11:11:23 GMT",https://www.bbc.com/burmese/articles/c9ed4553ggyo#1,https://www.bbc.com/burmese/articles/c9ed4553ggyo,"စာရင်းကောက်ချိန်မှာတင် တစ်နေရာတစ်မျိုးစီ ဖြစ်နေတဲ့ ဖြစ်ရပ်တွေက စစ်မှုထမ်းဥပဒေကို ဒေသအာဏာပိုင်တွေက လိုသလို အသုံးချနေတာ ထင်ရှားတဲ့အကြောင်း နိုင်ငံရေးအကဲခတ်တွေက သုံးသပ်ပါတယ်။
"
ရိုင်ယန် ဂေါ့စလင်း၊ အဝတ်ဗလာနီးပါး ဂျွန် စီးနား၊ ဇာတ်ပို့ခွေးကလေးနဲ့  ၂၀၂၄ အော်စကာဆုပေးပွဲ,"Mon, 11 Mar 2024 15:24:07 GMT",https://www.bbc.com/burmese/articles/cpr07e43v0eo#3,https://www.bbc.com/burmese/articles/cpr07e43v0eo,အခုနှစ်အော်စကာဆုပေးပွဲကတော့ ကိုယ် တီးနီးပါး အဝတ်ဗလာနဲ့ ဆုကြေညာလွှာဖတ်သူအပါအဝင် မျက်ရည်တွေ၊ ခမ်းနားမှုတွေနဲ့ ၃ နာရီကြာအောင် ကျင်းပခဲ့ပါတယ်။ ဟောလိဝုဒ် ငွေကြယ်ပွင့်တွေရဲ့ အော်စကာညက အကောင်းဆုံးအခိုက်အတန့်တွေထဲက အချို့ကို စုစည်းဖော်ပြလိုက်ပါတယ်။ ဆက်လက်ဖတ်ရှုပါ။
ဗီယက်နမ် သမ္မတ ဗိုဗန်ထွန်း တနှစ်အကြာမှာ နုတ်ထွက်,"Thu, 21 Mar 2024 17:20:13 GMT",https://www.bbc.com/burmese/articles/c6pmlzdrmeqo#0,https://www.bbc.com/burmese/articles/c6pmlzdrmeqo,သမ္မတက ပါတီစည်းမျဉ်းကို ချိုးဖောက်ပြီး သမ္မတရာထူးကို ထိခိုက်အောင် လုပ်ခဲ့ကြောင်း ထုတ်ပြန်
အာဖဂန်နစ္စတန်မှာ နောက်ထပ် မိန်းကလေး ၃ သိန်း ကျောင်းတက်ခွင့် မရ - ယူနီဆက်,"Thu, 21 Mar 2024 13:26:20 GMT",https://www.bbc.com/burmese/articles/cyrze8l5y25o#0,https://www.bbc.com/burmese/articles/cyrze8l5y25o,ကျောင်းတွေပြန်ဖွင့်ချိန်မှာ ကျောင်းတက်ခွင့်မရတဲ့ အာဖဂန်မိန်ကလေး စုစုပေါင်း ၁.၄ သန်း ရှိလာ
အိပ်ချ်အိုင်ဗီကို ဆဲလ်ကနေ ဖြတ်တောက်နိုင်ပြီလို့ သိပ္ပံပညာရှင်တွေဆို ,"Thu, 21 Mar 2024 02:27:34 GMT",https://www.bbc.com/burmese/articles/c517pqeezg5o#0,https://www.bbc.com/burmese/articles/c517pqeezg5o,မျိုးဗီဇ ဖြတ်တောက်တဲ့ နည်းပညာသစ်နဲ့ အိပ်ချ်အိုင်ဗီပိုးကို ဖယ်ရှားနိုင်တယ်လို့ ပညာရှင်တွေက ဆိုပါတယ်။
ဒေါ်အောင်ဆန်းစုကြည်ရဲ့  အမွေဆိုင်အိမ်လေလံအမှု သိသင့်တဲ့ ၃ ချက်,"Thu, 21 Mar 2024 13:35:48 GMT",https://www.bbc.com/burmese/articles/cn3mvlvk80yo#0,https://www.bbc.com/burmese/articles/cn3mvlvk80yo,‘’ဒေါ်အောင်ဆန်းစုကြည်ရဲ့ ရပိုင်ခွင့် တဝက်တန်ဖိုးကိုထုတ်နုတ်ပြီး ကျန်တဲ့ တဝက်ရဲ့ တန်ဖိုးကို ဦးအောင်ဆန်းဦးကို ပေးချေလိုက်ရင်လည်း ပြန်လည်ပိုင်ဆိုင်နိုင်တဲ့ အခွင့်အရေးရှိပါတယ်’’ လို့ တရားလွှတ်တော်ရှေ့နေတစ်ဦးက ရှင်းပြပါတယ်။
"""ကျွန်မရဲ့အမေက မြောက်ကိုရီးယားမှာ နာမည်အကြီးဆုံး အဆိုတော်ပါ""","Sun, 17 Mar 2024 07:03:17 GMT",https://www.bbc.com/burmese/articles/c9x6wldjxz3o#1,https://www.bbc.com/burmese/articles/c9x6wldjxz3o,"""တောင်နဲ့ မြောက် ကိုရီးယား နှစ်နိုင်ငံအကြား ဆက်ဆံရေးက အချိန်မရွေး ပြောင်းလဲနိုင်ပါတယ်။ အရေးကြီးဆုံးအချက်က ကျွန်မတို့ မျှော်လင့်ချက် ဆက်ထားကြဖို့ပါပဲ"""
ရွှေကုက္ကိုက ကျားဖြန့်လုပ်သား- အွန်လိုင်းနဲ့ ငွေ ဘယ်လိုလိမ်ခဲ့လဲ,"Tue, 12 Mar 2024 11:51:41 GMT",https://www.bbc.com/burmese/articles/c87n2368v3jo#3,https://www.bbc.com/burmese/articles/c87n2368v3jo,"လွတ်မြောက်နယ်မြေကိုစွန့်ခွာဖို့ လမ်းကြောင်းတွေရှာဖွေရင်း ရွှေကုက္ကိုမှာ အလုပ်လုပ်နေတဲ့  သူ့လိုစစ်တပ်စီဒီအမ် သူငယ်ချင်းတစ်ဦးနဲ့ ဆက်သွယ်မိခဲ့ပါတယ်။ သူငယ်ချင်းက ကျားဖြန့်လိုခေါ်တဲ့ အွန်လိုင်းကနေ လူတွေဆီက ငွေကြေးလိမ်လည်တဲ့အလုပ်ကို လုပ်နေတယ်လို့ ပြောပါတယ်။
ဒီအလုပ်က မကောင်းတဲ့အလုပ်မှန်းသိပေမဲ့ သေမထူး နေမထူးအခြေအနေကြောင့် CDM တပ်ကြပ်  ကိုမိုးညို အဲဒီကိုသွားဖို့ ဆုံးဖြတ်လိုက်ပါတယ်။
"
